order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD0000754,2024-02-18 04:48:50,PRD00054,STR017,17.0,4616.57,12.91,Refunded,False
ORD0000755,2024-07-29 01:17:55,PRD00009,STR025,13.0,1726.66,37.08,Paid,True
ORD0000756,2024-12-01 04:44:55,PRD00072,STR002,19.0,1793.82,25.04,Paid,False
ORD0000757,2024-03-08 07:09:45,PRD00011,STR016,8.0,3781.44,12.34,Refunded,1
ORD0000758,2024-06-13 07:48:53,PRD00091,STR009,6.0,1107.4,25.33,Paid,1
ORD0000759,2024-12-12 12:31:09,PRD00100,STR014,2.0,2274.24,12.77,Failed,0
ORD0000760,2024-10-22 20:17:40,PRD00019,STR025,11.0,165.94,42.46,Failed,1
ORD0000761,31/07/2024 12:28,PRD00099,STR025,12.0,3826.7,38.94,Refunded,False
ORD0000762,2024-11-20 02:25:32,PRD00083,STR018,8.0,687.21,42.28,Paid,1
ORD0000763,2024-05-22 22:59:56,PRD00006,STR021,9.0,940.52,11.57,Paid,1
ORD0000764,2024-07-07 14:31:20,PRD00048,STR005,1.0,4227.55,22.6,Failed,0
ORD0000765,2024-10-24 00:55:49,PRD00036,STR007,12.0,2084.51,49.43,Failed,True
ORD0000766,2024-02,PRD00051,STR011,1.0,1006.98,40.35,Refunded,0
ORD0000767,2024-12-06 22:22:54,PRD00036,STR010,17.0,2216.89,9.92,Refunded,False
ORD0000768,2024-02-02 17:25:13,PRD00060,STR014,20.0,1932.5,43.86,Failed,1
ORD0000769,2024-08-07 06:31:17,PRD00084,STR019,5.0,4988.46,33.83,Refunded,1
ORD0000770,2024-06-14 09:21:35,PRD00044,STR011,16.0,710.58,31.59,Paid,1
  ORD0000771  ,16/6/2025,PRD00039,STR022,0.0,443.48,15.74,Refunded,False
ORD0000772,2024-01-25 01:06:40,PRD00069,STR004,19.0,1594.13,49.59,Paid,False
ORD0000773,2024-08-23 00:07:59,PRD00078,STR002,0.0,2383.38,42.38,Paid,True
ORD0000774,2024-03-21 14:29:00,PRD00042,STR001,3.0,4816.98,17.71,Failed,False
ORD0000775,2024-08-07 06:44:58,PRD00040,STR007,11.0,3598.52,20.51,,True
ORD0000776,03-08-2024 20:19:10,PRD00061,STR024,20.0,3814.86,21.2,Failed,1
ORD0000777,2024-05-20 02:41:23,PRD00066,STR025,15.0,3738.35,0.44,Paid,True
ORD0000778,2024-05-08 02:23:42,PRD00063,STR001,14.0,3807.64,49.62,Refunded,False
ORD0000779,2024-11-28 05:03:25,PRD00050,STR015,9.0,1294.07,42.56,Failed,True
ORD0000780,2024-11-16 09:46:44,PRD00097,STR025,1.0,516.5,4.64,Failed,1
ORD0000781,29/04/2024 13:41,PRD@52#,STR013,11.0,3768.75,47.76,Paid,1
ORD0000782,2024-12-26 03:00:13,PRD00076,STR006,7.0,153.45,32.18,Failed,True
ORD0000783,2024-09-01 02:08:37,PRD00089,STR001,11.0,1295.12,6.88,Failed,0
ORD0000784,2024-04-25 16:43:28,PRD00072,STR012,14.0,601.46,24.83,Paid,False
ORD0000785,2024-01-05 00:44:21,PRD00088,STR009,15.0,4878.78,7.49,Paid,0
ORD0000786,2024-03-02 13:44:08,PRD00078,STR011,2.0,3278.46,11.03,NULL,True
ORD0000786,2024-03-02 13:44:08,PRD00078,STR011,2.0,3278.46,11.03,Paid,True
ORD0000739,2024-02-15 23:51:06,PRD00085,STR019,72477.0,80.44,265.6218142621161,Paid,False
ORD0000789,2024-02-22 10:23:56,PRD00074,STR013,20.0,3110.97,23.58,Refunded,False
ORD0000790,2024-06-02 04:24:49,PRD00018,STR015,15.0,305.46,13.35,Refunded,False
ORD0000791,2024-03-09 20:43:09,PRD00061,STR003,16.0,2859.39,6.29,Failed,True
ORD0000792,2024-02-05 16:36:00,PRD00044,STR011,11.0,428.34,4.95,Paid,0
ORD0000793,2024-11-08 20:10:28,PRD00012,STR001,12.0,4162.97,42.86,Failed,True
ORD0000794,2024-06-28 23:13:40,PRD00089,STR023,9.0,1210.09,389.82381718053506,Refunded,True
ORD0000795,2024-03-18 13:39:43,PRD00063,STR002,6.0,3952.6,22.25,Failed,True
ORD0000796,2024-08-14 06:05:57,PRD00044,STR014,14.0,1182.01,43.61,Paid,1
ORD0000797,2024-02-21 04:48:07,PRD00069,STR014,3.0,3096.15,10.38,Refunded,1
ORD0000798,2024-10-28 23:24:22,PRD00067,STR022,19.0,1686.78,39.89,Paid,0
ORD0000799,2024-08-07 10:50:08,PRD00079,STR013,1.0,378.03,11.59,paid,True
ORD0000800,2024-05-06 08:41:05,PRD00081,STR014,-28.0,3726.21,18.38,Refunded,False
ORD0000801,07/05/2024 17:38,PRD00009,STR009,17.0,4705.71,39.31,Paid,False
ORD0000802,2024-11-07 09:49:44,PRD00033,STR003,9.0,1560.72,2.77,Failed,1
ORD0000803,2024-01-14 21:56:19,PRD00081,STR003,5.0,172.11,29.05,Paid,False
ORD0000804,2024-04-15 16:38:32,PRD00035,STR001,6.0,1656.35,41.89,Paid,True
ORD0000805,2024-04-06 23:25:18,PRD00035,STR021,16.0,3081.57,31.55,Refunded,True
ORD0000806,26/4/2023,PRD00037,STR013,7.0,2954.96,1.07,Refunded,False
ORD0000807,2024-07-16 03:15:31,PRD00077,STR012,13.0,722.76,39.5,Failed,0
ORD0000808,2024-11-22 19:04:33,PRD00066,STR010,5.0,4106.24,9.68,Paid,False
ORD0000809,2024-01-07 11:59:20,PRD00030,STR003,15.0,0.0,1.47,Paid,True
ORD0000810,2024-03-08 12:55:53,PRD00041,STR023,7.0,3522.46,35.81,Refunded,True
ORD0000811,2024-10-18,PRD00042,STR003,6.0,2099.68,28.68,Failed,0
ORD0000812,2024-12-15 05:48:30,PRD00031,STR023,2.0,0.0,20.32,Paid,0
ORD0000813,2024-02-07 00:37:04,PRD00073,STR008,6.0,4021.11,45.94,Failed,False
ORD0000814,2024-01-08 08:13:02,PRD00025,STR010,6.0,4738.74,18.04,Failed,1
ORD0000815,2024-01-31 12:32:18,,STR001,5.0,4761.82,27.18,Failed,True
ORD0000816,2024-11-17 22:32:49,PRD00040,STR015,16.0,1084.41,3.48,Paid,0
ORD0000817,2024-07-31 13:44:25,PRD00025,STR018,4.0,7132466.498719658,20.59,Refunded,1
ORD0000818,2024-02-12 20:34:34,PRD00043,STR011,-56.0,0.0,34.66,Failed,False
ORD0000819,2024-11-11 04:17:05,PRD00067,STR004,3.0,2659.77,12.98,Refunded,0
ORD0000820,2024-06-07 02:32:58,PRD00087,STR013,15.0,2784.71,44.58,Failed,True
ORD0000821,14/04/2024 04:34,PRD00053,STR020,12.0,4786.78,38.68,Paid,0
ORD0000822,2024-07-19 18:40:48,PRD00036,STR019,16.0,1549.8,0.96,Refunded,True
ORD0000823,2024-11-28 21:41:04,PRD00034,STR009,14.0,1727.34,13.75,Failed,True
ORD0000824,2024-06-07 22:27:46,PRD00077,STR025,20.0,4679.44,26.38,Failed,1
ORD0000825,2024-05-02 01:15:05,PRD00055,STR020,4.0,3291.28,12.59,Failed,1
ORD0000826,08-10-2024 03:29:39,PRD00086,STR016,16.0,3254.56,13.6,Failed,True
ORD0000827,2024-11-07 01:19:42,PRD00085,STR002,4.0,295.35,43.58,Paid,1
ORD0000828,2024-12-02 23:11:07,PRD00025,STR017,14.0,1852.79,48.06,Paid,False
ORD0000829,2024-01-07 22:08:44,PRD00099,STR020,6.0,4081.39,40.65,Failed,False
ORD0000830,2024-01-06 05:31:22,PRDABC,STR001,2.0,2009.68,1.7,Refunded,1
ORD0000831,2024-09-24 16:50:52,PRD00018,STR012,10.0,1837.68,34.55,Failed,0
ORD0000832,2024-05-12 05:23:08,PRD00099,STR025,6.0,4296.51,8.64,Failed,True
  ORD0000812  ,2024-05-17 23:56:07,PRD00089,STR018,20.0,732.32,24.35,Failed,0
ORD0000834,2024-01-16 10:51:27,PRD00038,STR025,18.0,886.76,28.52,Refunded,1
ORD0000835,2024-05-19 16:04:16,PRD00025,STR007,12.0,3614.54,35.63,Failed,True
ORD0000836,2024-12-30 18:40:04,PRD00088,STR014,4.0,544.26,28.82,Paid,False
ORD0000837,2024-09-11 14:32:23,PRD00088,STR014,64030.0,1284.2,43.81,Refunded,1
ORD0000838,2024-01-29 15:54:36,PRD00047,STR018,9.0,2362.19,6.21,Paid,False
ORD0000839,2024-03-26 11:10:16,PRD00092,STR007,18.0,3837.87,40.57,Refunded,False
ORD0000840,2024-02-22 18:43:46,PRD00070,STR010,13.0,2213.4,29.7,Refunded,0
ORD0000841,29/02/2024 07:47,PRD00071,STR018,19.0,2338.13,17.77,Refunded,1
ORD0000842,2024-01-02 01:54:55,PRD00042,STR005,18.0,3037832.92852761,14.25,Paid,False
ORD0000843,2024-01-07 07:02:30,PRD00027,STR013,8.0,328.98,37.44,Paid,False
ORD0000844,2024-07-05 12:58:09,PRD00060,STR018,2.0,3594.49,21.39,Refunded,0
ORD0000845,2024-04-01 01:35:51,PRD00075,STR024,12.0,1471.09,16.47,Failed,True
ORD0000846,2024-##-01 12:00:00,PRD00067,STR019,6.0,0.0,6.91,Failed,No Return
ORD0000847,2024-04-24 10:15:26,PRD00023,STR019,4.0,1433.34,4.23,Failed,1
ORD0000848,2024-06-12 08:52:04,PRD00016,STR020,14.0,1301.22,37.09,Refunded,True
ORD0000849,2024-10-19 11:07:32,PRD00093,STR013,19.0,4477.55,34.83,Failed,False
ORD0000850,2024-12-10 01:11:14,PRD00093,STR006,1.0,2611.47,42.13,Paid,0
ORD0000850,2024-12-10 01:11:14,PRD00093,STR006,1.0,2611.47,42.13,Paid,0
ORD0000852,2024-08-26 09:49:54,PRD00082,STR020,19.0,3238.01,17.69,Refunded,1
ORD0000853,2024-06-08 10:05:35,PRD00032,STR000,6.0,1251.17,21.76,Paid,False
ORD0000854,2024-08-21 00:23:12,PRD00027,STR001,0.0,4415.83,23.73,Failed,True
ORD0000855,2024-05-29 18:50:19,PRD00077,STR017,82531.0,1868.84,8.43,Failed,True
ORD0000856,2024-11,PRD00082,STR008,6.0,4577.6,0.39,Refunded,Yes
ORD0000857,2024-10-29 15:49:49,PRD00044,STR018,14.0,431.94,0.6,Paid,True
ORD0000858,2024-04-10 23:57:34,PRD00024,STR014,19.0,200.29,20.75,Paid,True
ORD0000859,2024-05-05 04:00:59,PRD00083,STR018,18.0,3269.34,46.51,Failed,0
ORD0000860,2024-07-28 00:14:34,PRD00064,STR018,1.0,792.35,44.45,Paid,1
ORD0000861,26/06/2024 20:53,PRD00048,STR017,4.0,4906.8,44.4,Failed,1
ORD0000862,2024-01-05 10:00:48,PRD00032,STR021,9.0,2424.21,355.9821913212114,Paid,True
ORD0000863,2024-12-02 12:54:47,PRD00051,STR019,6.0,602.32,3.34,Failed,1
ORD0000857,2024-06-06 03:13:33,PRD00062,STR004,13.0,3216.16,49.64,Refunded,False
ORD0000865,2024-05-01 13:31:03,PRD00092,STR016,9.0,1610.26,10.23,Refunded,True
ORD0000866,2024-03-13 22:17:05,PRD00035,STR017,16.0,2045.92,15.3,Failed,True
ORD0000867,2024-01-23 07:57:54,PRD00073,STR022,3.0,3419.77,29.0,Paid,1
ORD0000853,2024-09-23 13:44:57,PRD00059,STR022,2.0,582.31,39.16,Refunded,FALSE
ORD0000869,2024-07-09 14:47:05,PRD00069,STR021,14.0,3369.0,34.86,Paid,False
ORD0000870,2024-10-24 03:32:08,PRD00044,STR016,18.0,2343.82,15.95,Refunded,1
ORD0000871,2024-11-22,PRD00019,STR020,1.0,641.27,9.21,Paid,1
ORD0000872,2024-10-17 01:27:42,PRD00033,STR003,3.0,4517.22,15.65,Refunded,1
ORD0000873,2024-03-07 07:18:16,PRD00078,STR012,15.0,4800.12,5.88,Paid,0
ORD0000874,2024-06-10 12:44:53,PRD00010,STR001,15.0,0.0,20.46,Paid,True
ORD0000875,2024-06-16 10:28:17,PRD00033,STR012,1.0,4549.41,10.64,Refunded,False
ORD0000876,04-29-2024 02:12:08,PRD00016,STR019,7.0,1076.01,11.4,Refunded,1
ORD0000877,2024-10-26 03:09:06,PRD00049,STR014,3.0,817.0,8.12,Paid,True
ORD0000878,2024-03-25 14:29:20,PRD00071,STR006,13.0,566.6,13.92,Paid,1
ORD0000879,2024-07-27 03:34:22,PRD00051,STR012,7.0,2142.53,36.61,Paid,False
ORD0000880,2024-04-16 14:19:29,PRD00001,STR015,15.0,3429.69,30.3,Failed,True
ORD0000881,15/05/2024 03:05,PRD00009,STR003,2.0,426.07,35.92,Paid,0
ORD0000882,2024-12-17 09:52:45,PRD00025,STR019,11.0,277.34,34.34,Paid,True
ORD0000883,2024-12-22 19:02:13,PRD00033,STR015,1.0,2522.06,34.18,Paid,1
ORD0000884,2024-06-16 04:05:45,PRD00064,STR013,2.0,-1150.65,2.31,Paid,False
ORD0000885,2024-05-07 11:25:32,PRD00059,STR001,10.0,3096.58,4.52,Paid,1
ORD0000886,2024-01-26 21:19:16,PRD00071,STR023,19.0,792.09,0.64,Failed,False
ORD0000887,2024-03-30 00:25:54,PRD00075,STR020,7.0,2972.58,27.81,Paid,True
ORD0000888,2024-08-19 17:47:35,PRD00036,STR008,7.0,1238.47,47.3,Failed,1
ORD0000889,2024-05-07 03:29:06,PRD00066,STR005,6.0,2840.33,6.27,Paid,True
ORD0000890,2024-03-12 03:00:03,PRD00073,STR001,14.0,386.82,35.61,Failed,0
ORD0000891,2024-04-23 04:12:52,PRD00054,STR003,15.0,1618.09,14.19,Refunded,False
ORD0000892,2024-07-24 11:43:40,PRD00026,STR005,6.0,1096.98,32.81,Paid,True
ORD0000893,2024-11-26 02:37:37,PRD00035,STR014,9.0,2307.94,22.42,Paid,False
  ORD0000894  ,2024-05-12 02:01:04,PRD00007,STR023,9.0,3892.29,47.6,Refunded,True
  ORD0000895  ,2024-04-11 20:28:51,PRD00055,STR025,13.0,0.0,36.88,Refunded,False
ORD0000896,2024-03-06 02:57:54,PRD00081,STR012,19.0,144.26,11.97,Paid,True
ORD0000897,2024-06-18 03:02:29,PRD00063,STR015,8.0,693.18,42.82,Failed,True
ORD0000898,2024-01-26 05:59:36,PRD00077,STR021,4.0,2574.09,43.7,Paid,0
ORD0000899,2024-08-09 23:25:31,PRD00014,STR017,15.0,2261.59,38.91,Paid,1
ORD0000900,2024-01-16 12:43:27,PRD00061,STR019,6.0,14.88,47.0,Failed,False
ORD0000901,29/03/2024 11:13,PRD00056,STR018,19.0,3220.91,15.09,Paid,1
ORD0000902,2024-04-05 08:17:28,PRD00050,STR006,9.0,1737.82,14.09,Failed,True
ORD0000903,2024-03-17 01:39:39,PRD00041,STR013,15.0,2978.34,34.94,Failed,1
ORD0000904,2024-11-11 07:41:18,PRD00016,STR001,14.0,3097.56,42.66,Paid,True
ORD0000905,2024-09-12 13:56:35,PRD00018,STR010,8.0,3647.69,8.69,Paid,False
ORD0000906,2024-09-02 01:05:17,PRD00024,STR003,18.0,1872.07,35.28,Refunded,0
ORD0000907,2024-07-15 04:26:12,PRD00016,STR018,1.0,990.52,31.85,Failed,1
ORD0000908,2024-11-25 16:15:40,PRD00047,STR001,18.0,1278.93,44.48,Refunded,0
ORD0000909,2024-10-05 00:24:50,PRD00098,STR025,8.0,1595.8,12.26,Refunded,0
ORD0000910,2024-12-31 11:30:34,PRD00007,STR019,19.0,61.66,35.68,Failed,1
ORD0000911,17/6/2023,PRD00006,STR012,2.0,4941.08,38.69,Failed,False
ORD0000912,2024-05-18 05:01:20,PRD00009,STR005,13.0,39.33,39.36,Paid,True
ORD0000913,2024-11-01 07:01:57,PRD00036,STR003,11.0,3882.81,44.35,Refunded,False
ORD0000914,2024-05-23 01:51:30,PRD00014,STR015,9.0,1892.65,44.6,Paid,No
ORD0000915,2024-09-28 11:49:37,PRD00071,STR012,2.0,4036.51,10.1,Failed,1
ORD0000916,2024-04-29 05:06:15,PRD00069,STR011,6.0,1227.74,10.66,Paid,False
ORD0000917,2024-12-02 07:17:34,PRD00035,STR017,12.0,2476.89,8.45,Refunded,True
ORD0000918,2024-01-29 07:36:54,PRD00017,STR011,20.0,3068.46,26.74,Failed,0
ORD0000919,2024-07-17 11:59:53,PRD00013,STR004,20.0,4436.4,23.59,Failed,False
ORD0000920,2024-03-29 05:15:37,PRD00096,STR015,18.0,3726.43,17.96,Refunded,False
ORD0000921,11/06/2024 23:44,PRD00088,STR016,11.0,1555.3,20.27,Failed,False
ORD0000922,2024-10-29 00:45:44,PRD00055,STR015,4.0,1737.64,24.6,Failed,False
ORD0000923,2024-06-29 18:36:09,PRD00027,STR010,20.0,285.9,49.68,Refunded,False
ORD0000924,2024-10-15 06:53:51,PRD00006,STR023,8.0,2976.28,6.23,Failed,1
ORD0000925,2024-09-09 17:19:11,PRD00085,STR003,20.0,2519.96,-15.529054468726784,Refunded,False
ORD0000926,09-08-2024 01:05:03,PRD00073,STR022,8.0,2268.42,45.92,Refunded,0
ORD0000927,2024-04-29 19:14:01,PRD00008,STR024,5.0,1989.04,20.73,Failed,0
ORD0000928,2024-09-26 15:00:21,PRD00002,STR005,15.0,1196.32,16.29,Paid,True
ORD0000929,2024-11-10 06:51:08,PRD00015,STR016,6.0,3897.77,13.7,Refunded,True
ORD0000930,2024-06-23 22:11:58,PRD00044,STR010,16.0,1368.28,22.82,Refunded,0
ORD0000931,2024-06-14,PRD00080,STR013,6.0,3026.89,35.55,Paid,False
ORD0000932,2024-10-27 22:58:09,PRD00093,STR020,18.0,3596.94,4.79,Paid,0
ORD0000933,2024-02-26 16:55:23,PRD00036,STR006,3.0,1036.52,4.14,Failed,1
ORD0000934,2024-02-07 11:45:42,PRD00037,STR003,6.0,2046.35,25.88,Paid,0
ORD0000935,2024-07-21 18:06:21,PRD00056,STR004,19.0,3451.97,6.49,Failed,0
ORD0000936,2030-12-14 00:00:00,PRD00031,STR018,4.0,3400.31,36.44,Refunded,False
ORD0000937,2024-11-23 15:41:20,PRD00030,STR022,13.0,1495.01,49.23,Refunded,True
ORD0000938,2024-03-30 22:35:44,PRD00029,STR021,8.0,353.35,41.79,Refunded,1
ORD0000939,2024-11-10 11:14:42,PRD00080,STR018,12.0,3557.81,43.27,Paid,0
ORD0000940,2024-10-28 05:24:19,PRD00078,STR005,2.0,739.52,48.01,Failed,0
ORD0000941,18/12/2024 09:08,PRD00074,STR009,10.0,3946.15,47.99,Refunded,0
ORD0000942,2024-01-01 22:36:25,PRD00097,STR003,19.0,2713.1,33.76,Failed,1
ORD0000943,2024-10-17 01:11:38,PRD00035,STR020,14.0,-490.33,26.09,Refunded,True
ORD0000944,2024-06-11 19:14:40,PRD00071,STR023,2.0,386.83,29.73,Refunded,True
ORD0000945,2024-10-16 03:59:31,PRD00046,STR019,5.0,1225.5,3.65,Paid,1
ORD0000904,8/6/2022,PRD00031,STR013,14.0,2751.81,36.08,Paid,False
ORD0000947,2024-03-26 20:56:05,PRD00020,STR005,14.0,669.49,0.1,Refunded,0
ORD0000948,2024-12-28 21:40:46,PRD00003,STR014,15.0,870.89,36.39,Refunded,1
ORD0000949,2024-06-20 14:00:16,PRD00071,STR009,13.0,251.86,6.04,Refunded,False
ORD0000950,2024-04-17 07:44:04,PRD00075,STR006,11.0,3754.21,49.44,Paid,1
ORD0000951,06-28-2024 08:50:06,PRD00041,STR006,6.0,509.64,5.96,Refunded,1
ORD0000952,2024-01-01 01:24:28,PRD00098,STR005,15.0,1230.39,15.03,,False
ORD0000953,2024-08-02 05:56:26,PRD00029,STR020,6.0,1882.73,20.07,Paid,1
ORD0000954,2024-09-09 12:22:34,PRD00022,STR016,18.0,511.74,12.73,Paid,0
ORD0000955,2024-07-11 03:53:30,PRD00050,STR011,10.0,1559.42,35.63,Failed,0
ORD0000956,2024-10-22 20:48:43,PRD00027,STR017,12.0,753.0,4.09,Failed,0
ORD0000957,2024-04-25 05:28:04,PRD00070,STR019,7.0,501.71,5.15,Refunded,True
ORD0000958,2024-01-18 09:01:20,PRD00079,STR003,19.0,2681.73,29.13,Failed,0
ORD0000959,2024-05-13 03:04:21,PRD00003,STR015,16.0,2739.06,25.24,Failed,0
ORD0000960,2024-03-28 12:10:46,PRD00021,STR002,9.0,1814.69,3.02,Refunded,False
ORD0000961,08/02/2024 17:57,PRD00012,STR023,20.0,1187.87,28.83,Failed,1
ORD0000962,2024-06-22 19:39:57,PRD00074,STR009,19.0,167.32,18.16,Failed,0
ORD0000963,2024-09-04 22:01:27,PRD00095,STR024,12.0,2755.36,15.17,Failed,True
ORD0000964,2024-11-30 05:38:56,PRD00079,STR024,1.0,992.96,36.57,Failed,True
ORD0000965,2024-08-10 05:03:06,PRD00035,STR012,15.0,3658.71,15.1,Paid,1
ORD0000966,2024-06-18 06:12:26,PRD00063,STR009,1.0,4408.6,45.92,Refunded,1
ORD0000967,2024-12-22 17:46:59,PRD00016,STR005,17.0,3363.87,10.64,Failed,True
ORD0000968,2024-10-03 08:42:18,PRD00013,STR004,18.0,2619.63,36.58,Paid,True
ORD0000969,2024-06-01 07:06:03,PRD00032,STR018,14.0,3621.09,38.48,Failed,yes
ORD0000970,2024-07-20 18:35:53,PRD00053,STR012,10.0,3189.5,25.81,Refunded,True
ORD0000971,2024-09-08 04:03:23,PRD00029,STR022,1.0,1119.1,27.33,Failed,1
ORD0000972,2024-01-02 13:05:18,PRD00031,STR010,14.0,4207.07,32.58,Refunded,False
ORD0000973,2024-12-04 20:38:30,PRD00059,STR012,16.0,-1195.42,16.82,Paid,True
ORD0000974,2024-04-12 03:01:13,PRD00079,STR016,12.0,2831.05,35.52,Paid,True
ORD0000975,2024-03-28 20:18:05,PRD00022,STR002,14.0,-3341.15,12.06,Failed,False
ORD0000976,08-30-2024 03:19:50,PRD00023,STR011,1.0,438.91,50.0,Paid,0
ORD0000977,2024-07-22 15:31:57,PRD00029,STR014,6.0,4692.67,33.46,Refunded,True
ORD0000978,2024-12-04 08:05:41,PRD00036,STR025,2.0,2399.63,48.52,Paid,0
ORD0000979,2024-10-05 12:11:23,PRD00014,STR017,18.0,1235.21,27.98,Paid,False
ORD0000980,2024-07-14 11:11:28,PRD00001,STR005,1.0,1908.07,41.94,Failed,False
ORD0000981,23/01/2024 08:28,PRD00031,STR001,4.0,73.03,36.4,Failed,False
ORD0000982,2024-05-14 07:53:17,PRD00086,STR019,19.0,3747.94,22.92,Failed,True
ORD0000983,2024-10-15 01:09:48,PRD00040,STR005,6.0,2966.63,2.83,Failed,0
ORD0000984,2024-12-22 21:06:05,PRD00056,STR005,20.0,1538.22,28.02,Paid,1
ORD0000985,2024-12-08 11:51:34,PRD00075,STR012,2.0,2435.6,44.37,Failed,1
ORD0000986,2024-07-30 18:14:35,PRD00077,STR016,6.0,2415.89,31.63,Failed,0
ORD0000987,2024-02-01 12:52:33,PRD00050,STR001,6.0,240.4,17.03,Paid,True
ORD0000988,2024-08-02 17:43:55,PRD00058,STR023,3.0,125.44,8.63,Paid,True
ORD0000989,2024-08-31 18:56:15,PRD00028,STR019,12.0,655.71,46.57,Paid,N
ORD0000990,2024-08-31 09:05:25,PRD-001,STR001,10.0,1292.33,7.84,Refunded,True
ORD0000991,2024-12-31,PRD00013,STR024,8.0,3589.18,37.55,Paid,0
ORD0000992,2024-09-21 18:43:39,PRD00011,STR002,20.0,3904.91,36.35,PAID,1
ORD0000961,2024-03-16 03:48:28,PRD00053,STR003,2.0,4832.95,27.75,Paid,True
ORD0000994,2024-03-29 05:13:51,PRD00092,STR021,9.0,4567.49,1.54,Failed,True
ORD0000995,2024-04-08 04:02:27,PRD00057,STR013,9.0,2289.19,48.45,Refunded,False
ORD0000996,2024-02-10 21:27:12,PRD00057,STR008,18.0,2174.17,37.75,Failed,False
ORD0000997,2024-11-17 04:53:38,PRD00020,STR023,19.0,1352.28,20.31,Paid,0
ORD0000998,2024-05-12 10:58:46,PRD00095,STR011,2.0,1832.27,28.59,Failed,False
ORD0000999,2024-02-04 02:24:35,PRD00050,STR014,19.0,3973.44,29.28,Failed,True
ORD0001000,2024-07-22 17:20:54,PRD00079,STR009,8.0,3974.33,30.73,Refunded,1
ORD0001001,21/05/2024 16:29,PRD00097,STR002,6.0,3359.75,33.29,Paid,False
ORD0001002,2024-01-07 22:39:37,PRD00049,STR015,6.0,4191.37,20.6,Failed,False
ORD0001003,2024-09-24 13:07:26,PRD00003,STR006,12.0,1610.0,0.98,Failed,1
ORD0001004,2024-03-17 04:36:37,PRD00070,STR007,7.0,909.71,27.06,Refunded,True
ORD0001005,2024-10-25 03:59:06,PRD00098,STR005,8.0,2299.3,18.03,Paid,False
ORD0001006,2024-10-15 03:50:18,PRD00035,STR009,7.0,2650.14,35.95,Failed,True
ORD0001007,2024-10-01 11:56:26,PRD00027,STR016,6.0,413.83,10.16,Paid,1
ORD0001008,2024-05-15 12:41:31,PRD00087,STR006,1.0,559.54,49.64,Refunded,0
ORD0001009,2024-10-19 19:30:02,PRD00063,STR017,6.0,3907.59,41.45,Paid,False
ORD0001010,2024-03-29 08:25:09,PRD00056,STR006,8.0,3769.84,32.33,Paid,1
ORD0001011,2024-11-12 19:43:44,PRD00068,STR018,12.0,3114.86,18.05,Refunded,1
ORD0001012,2024-07-24 01:25:56,PRD00044,STR020,3.0,3994.75,3.16,Failed,False
ORD0001013,2024-06-18 22:15:03,PRD00042,STR011,2.0,1526.62,15.37,Refunded,False
ORD0001014,2024-08-31 08:57:23,PRD00003,STR024,5.0,1305.11,37.9,Refunded,True
ORD0001015,2024-01-11 10:52:50,PRD00064,STR009,12.0,1823.21,33.43,Refunded,1
ORD0001016,16/12/2025,PRD00065,STR001,11.0,3031.48,6.68,Refunded,True
ORD0001017,2024-02-20 07:08:19,PRD00079,STR002,12.0,717.42,5.42,Paid,0
ORD0001018,2024-08-14 10:17:46,PRD00050,STR003,2.0,1983.19,35.86,Refunded,True
ORD0001019,2024-08-01 19:41:05,PRD00057,STR016,4.0,1698.77,41.46,Failed,False
ORD0001020,2024-04-06 14:13:58,PRD00078,STR017,20.0,4115.29,9.45,Refunded,False
ORD0001021,27/07/2024 23:31,PRD00027,STR021,8.0,3004.2,49.65,Refunded,True
ORD0001022,2024-09-21 11:52:03,PRD00048,STR017,11.0,2273.06,23.62,Refunded,True
ORD0001023,2024-09-20 05:04:19,PRD00019,STR006,10.0,2497.6,41.6,Failed,True
ORD0001024,2024-12-29 16:25:08,PRD00091,STR006,11.0,1189.27,37.46,Paid,1
ORD0001025,2024-09-25 18:01:11,PRD00010,STR023,2.0,2236.27,42.14,Failed,True
ORD0001026,04-08-2024 06:53:03,PRD00077,STR009,8.0,3424.93,1.06,Refunded,1
ORD0001027,2024-05-07 01:29:03,PRD99999,STR023,13.0,590.48,2.33,Refunded,True
ORD0001028,2024-07-03 22:12:17,PRD00088,STR015,19.0,3778.69,12.3,Failed,0
ORD0001029,2024-07-07 14:32:25,PRD00049,STR008,17.0,4209675.368818581,26.01,Paid,0
ORD0001030,2024-11-21 03:43:01,PRD00022,STR003,18.0,2082.22,3.04,Failed,1
ORD0001031,2024-05-03 11:31:38,,,,,31.58,Paid,0
ORD0001032,2024-08-16 05:55:30,PRD00027,STR014,10.0,2134.03,37.59,Refunded,True
ORD0001033,2024-10-27 17:22:22,PRD00028,STR003,7.0,2927.43,20.85,Refunded,0
ORD0001034,2024-03-24 08:47:53,PRD00041,STR013,20.0,2009.95,35.68,Paid,True
ORD0001035,2024-12-18 02:18:01,PRD00046,STR018,7.0,681.02,38.19,Paid,0
ORD0001036,2024-07,PRD00052,STR025,8.0,2014.61,37.57,Refunded,True
ORD0001037,2024-10-19 06:54:14,PRD00036,STR012,7.0,4147.61,46.96,Refunded,True
ORD0001038,2024-11-27 07:43:13,PRD00032,STR001,6.0,4619.1,11.24,Failed,True
